28843	1	16	N		개인1	1	2	3	개인|개인연락처^	[직급] 사원
28843	739	10654	D		ADDR10639					
28843	740	1079	D		ADDR1064					
28843	741	10655	D		ADDR10640					
28843	742	10656	D		ADDR10641					
28843	743	10657	D		ADDR10642					
28843	744	10658	D		ADDR10643					
28843	745	10659	D		ADDR10644					
28843	746	10660	D		ADDR10645					
28843	747	10661	D		ADDR10646					
28843	748	10662	D		ADDR10647					
28843	749	10663	D		ADDR10648					
28843	750	10664	D		ADDR10649					
28843	751	1080	D		ADDR1065					
28843	752	10665	D		ADDR10650					
28843	753	10666	D		ADDR10651					
28843	754	10667	D		ADDR10652					
28843	755	10668	D		ADDR10653					
28843	756	10669	D		ADDR10654					
28843	757	10670	D		ADDR10655					
28843	758	10671	D		ADDR10656					
28843	759	10672	D		ADDR10657					
28843	760	10673	D		ADDR10658					
28843	761	10674	D		ADDR10659					
28843	762	1081	D		ADDR1066					
28843	763	10675	D		ADDR10660					
28843	764	10676	D		ADDR10661					
28843	765	10677	D		ADDR10662					
28843	766	10678	D		ADDR10663					
28843	767	10679	D		ADDR10664					
28843	768	10680	D		ADDR10665					
28843	769	10681	D		ADDR10666					
28843	770	10682	D		ADDR10667					
28843	771	10683	D		ADDR10668					
28843	772	10684	D		ADDR10669					
28843	773	1082	D		ADDR1067					
28843	774	10685	D		ADDR10670					
28843	775	10686	D		ADDR10671					
28843	776	10687	D		ADDR10672					
28843	777	10688	D		ADDR10673					
28843	778	10689	D		ADDR10674					
28843	779	10690	D		ADDR10675					
28843	780	10691	D		ADDR10676					
28843	781	10692	D		ADDR10677					
28843	782	10693	D		ADDR10678					
28843	783	10694	D		ADDR10679					
28843	784	1083	D		ADDR1068					
28843	785	10695	D		ADDR10680					
28843	786	10696	D		ADDR10681					
28843	787	10697	D		ADDR10682					
28843	788	10698	D		ADDR10683					
28843	789	10699	D		ADDR10684					
28843	790	10700	D		ADDR10685					
28843	791	10701	D		ADDR10686					
28843	792	10702	D		ADDR10687					
28843	793	10703	D		ADDR10688					
28843	794	10704	D		ADDR10689					
28843	795	1084	D		ADDR1069					
28843	796	10705	D		ADDR10690					
28843	797	10706	D		ADDR10691					
28843	798	10707	D		ADDR10692					
28843	799	10708	D		ADDR10693					
28843	800	10709	D		ADDR10694					
28843	801	10710	D		ADDR10695					
28843	802	10711	D		ADDR10696					
28843	803	10712	D		ADDR10697					
28843	804	10713	D		ADDR10698					
28843	805	10714	D		ADDR10699					
28843	806	122	D		ADDR107					
28843	807	1085	D		ADDR1070					
28843	808	10715	D		ADDR10700					
28843	809	10716	D		ADDR10701					
28843	810	10717	D		ADDR10702					
28843	811	10718	D		ADDR10703					
28843	812	10719	D		ADDR10704					
28843	813	10720	D		ADDR10705					
28843	814	10721	D		ADDR10706					
28843	815	10722	D		ADDR10707					
28843	816	10723	D		ADDR10708					
28843	817	10724	D		ADDR10709					
28843	818	1086	D		ADDR1071					
28843	819	10725	D		ADDR10710					
28843	820	10726	D		ADDR10711					
28843	821	10727	D		ADDR10712					
28843	822	10728	D		ADDR10713					
28843	823	10729	D		ADDR10714					
28843	824	10730	D		ADDR10715					
28843	825	10731	D		ADDR10716					
28843	826	10732	D		ADDR10717					
28843	827	10733	D		ADDR10718					
28843	828	10734	D		ADDR10719					
28843	829	1087	D		ADDR1072					
28843	830	10735	D		ADDR10720					
28843	831	10736	D		ADDR10721					
28843	832	10737	D		ADDR10722					
28843	833	10738	D		ADDR10723					
28843	834	10739	D		ADDR10724					
28843	835	10740	D		ADDR10725					
28843	836	10741	D		ADDR10726					
28843	837	10742	D		ADDR10727					
28843	838	10743	D		ADDR10728					
28843	839	10744	D		ADDR10729					
28843	840	1088	D		ADDR1073					
28843	841	10745	D		ADDR10730					
28843	842	10746	D		ADDR10731					
28843	843	10747	D		ADDR10732					
28843	844	10748	D		ADDR10733					
28843	845	10749	D		ADDR10734					
28843	846	10750	D		ADDR10735					
28843	847	10751	D		ADDR10736					
28843	848	10752	D		ADDR10737					
28843	849	10753	D		ADDR10738					
28843	850	10754	D		ADDR10739					
28843	851	1089	D		ADDR1074					
28843	852	10755	D		ADDR10740					
28843	853	10756	D		ADDR10741					
28843	854	10757	D		ADDR10742					
28843	855	10758	D		ADDR10743					
28843	856	10759	D		ADDR10744					
28843	857	10760	D		ADDR10745					
28843	858	10761	D		ADDR10746					
28843	859	10762	D		ADDR10747					
28843	860	10763	D		ADDR10748					
28843	861	10764	D		ADDR10749					
28843	862	1090	D		ADDR1075					
28843	863	10765	D		ADDR10750					
28843	864	10766	D		ADDR10751					
28843	865	10767	D		ADDR10752					
28843	866	10768	D		ADDR10753					
28843	867	10769	D		ADDR10754					
28843	868	10770	D		ADDR10755					
28843	869	10771	D		ADDR10756					
28843	870	10772	D		ADDR10757					
28843	871	10773	D		ADDR10758					
28843	872	10774	D		ADDR10759					
28843	873	1091	D		ADDR1076					
28843	874	10775	D		ADDR10760					
28843	875	10776	D		ADDR10761					
28843	876	10777	D		ADDR10762					
28843	877	10778	D		ADDR10763					
28843	878	10779	D		ADDR10764					
28843	879	10780	D		ADDR10765					
28843	880	10781	D		ADDR10766					
28843	881	10782	D		ADDR10767					
28843	882	10783	D		ADDR10768					
28843	883	10784	D		ADDR10769					
28843	884	1092	D		ADDR1077					
28843	885	10785	D		ADDR10770					
28843	886	10786	D		ADDR10771					
28843	887	10787	D		ADDR10772					
28843	888	10788	D		ADDR10773					
28843	889	10789	D		ADDR10774					
28843	890	10790	D		ADDR10775					
28843	891	10791	D		ADDR10776					
28843	892	10792	D		ADDR10777					
28843	893	10793	D		ADDR10778					
28843	894	10794	D		ADDR10779					
28843	895	1093	D		ADDR1078					
28843	896	10795	D		ADDR10780					
28843	897	10796	D		ADDR10781					
28843	898	10797	D		ADDR10782					
28843	899	10798	D		ADDR10783					
28843	900	10799	D		ADDR10784					
28843	901	10800	D		ADDR10785					
28843	902	10801	D		ADDR10786					
28843	903	10802	D		ADDR10787					
28843	904	10803	D		ADDR10788					
28843	905	10804	D		ADDR10789					
28843	906	1094	D		ADDR1079					
28843	907	10805	D		ADDR10790					
28843	908	10806	D		ADDR10791					
28843	909	10807	D		ADDR10792					
28843	910	10808	D		ADDR10793					
28843	911	10809	D		ADDR10794					
28843	912	10810	D		ADDR10795					
28843	913	10811	D		ADDR10796					
28843	914	10812	D		ADDR10797					
28843	915	10813	D		ADDR10798					
28843	916	10814	D		ADDR10799					
28843	917	123	D		ADDR108					
28843	918	1095	D		ADDR1080					
28843	919	10815	D		ADDR10800					
28843	920	10816	D		ADDR10801					
28843	921	10817	D		ADDR10802					
28843	922	10818	D		ADDR10803					
28843	923	10819	D		ADDR10804					
28843	924	10820	D		ADDR10805					
28843	925	10821	D		ADDR10806					
28843	926	10822	D		ADDR10807					
28843	927	10823	D		ADDR10808					
28843	928	10824	D		ADDR10809					
28843	929	1096	D		ADDR1081					
28843	930	10825	D		ADDR10810					
28843	931	10826	D		ADDR10811					
28843	932	10827	D		ADDR10812					
28843	933	10828	D		ADDR10813					
28843	934	10829	D		ADDR10814					
28843	935	10830	D		ADDR10815					
28843	936	10831	D		ADDR10816					
28843	937	10832	D		ADDR10817					
28843	938	10833	D		ADDR10818					
28843	939	10834	D		ADDR10819					
28843	940	1097	D		ADDR1082					
28843	941	10835	D		ADDR10820					
28843	942	10836	D		ADDR10821					
28843	943	10837	D		ADDR10822					
28843	944	10838	D		ADDR10823					
28843	945	10839	D		ADDR10824					
28843	946	10840	D		ADDR10825					
28843	947	10841	D		ADDR10826					
28843	948	10842	D		ADDR10827					
28843	949	10843	D		ADDR10828					
28843	950	10844	D		ADDR10829					
28843	951	1098	D		ADDR1083					
28843	952	10845	D		ADDR10830					
28843	953	10846	D		ADDR10831					
28843	954	10847	D		ADDR10832					
28843	955	10848	D		ADDR10833					
28843	956	10849	D		ADDR10834					
28843	957	10850	D		ADDR10835					
28843	958	10851	D		ADDR10836					
28843	959	10852	D		ADDR10837					
28843	960	10853	D		ADDR10838					
28843	961	10854	D		ADDR10839					
28843	962	1099	D		ADDR1084					
28843	963	10855	D		ADDR10840					
28843	964	10856	D		ADDR10841					
28843	965	10857	D		ADDR10842					
28843	966	10858	D		ADDR10843					
28843	967	10859	D		ADDR10844					
28843	968	10860	D		ADDR10845					
28843	969	10861	D		ADDR10846					
28843	970	10862	D		ADDR10847					
28843	971	10863	D		ADDR10848					
28843	972	10864	D		ADDR10849					
28843	973	1100	D		ADDR1085					
28843	974	10865	D		ADDR10850					
28843	975	10866	D		ADDR10851					
28843	976	10867	D		ADDR10852					
28843	977	10868	D		ADDR10853					
28843	978	10869	D		ADDR10854					
28843	979	10870	D		ADDR10855					
28843	980	10871	D		ADDR10856					
28843	981	10872	D		ADDR10857					
28843	982	10873	D		ADDR10858					
28843	983	10874	D		ADDR10859					
28843	984	1101	D		ADDR1086					
28843	985	10875	D		ADDR10860					
28843	986	10876	D		ADDR10861					
28843	987	10877	D		ADDR10862					
28843	988	10878	D		ADDR10863					
28843	989	10879	D		ADDR10864					
28843	990	10880	D		ADDR10865					
28843	991	10881	D		ADDR10866					
28843	992	10882	D		ADDR10867					
28843	993	10883	D		ADDR10868					
28843	994	10884	D		ADDR10869					
28843	995	1102	D		ADDR1087					
28843	996	10885	D		ADDR10870					
28843	997	10886	D		ADDR10871					
28843	998	10887	D		ADDR10872					
28843	999	10888	D		ADDR10873					
28843	1000	10889	D		ADDR10874					
28843	1001	10890	D		ADDR10875					
28843	1002	10891	D		ADDR10876					
28843	1003	10892	D		ADDR10877					
28843	1004	10893	D		ADDR10878					
28843	1005	10894	D		ADDR10879					
28843	1006	1103	D		ADDR1088					
28843	1007	10895	D		ADDR10880					
28843	1008	10896	D		ADDR10881					
28843	1009	10897	D		ADDR10882					
28843	1010	10898	D		ADDR10883					
28843	1011	10899	D		ADDR10884					
28843	1012	10900	D		ADDR10885					
28843	1013	10901	D		ADDR10886					
28843	1014	10902	D		ADDR10887					
28843	1015	10903	D		ADDR10888					
28843	1016	10904	D		ADDR10889					
28843	1017	1104	D		ADDR1089					
28843	1018	10905	D		ADDR10890					
28843	1019	10906	D		ADDR10891					
28843	1020	10907	D		ADDR10892					
28843	1021	10908	D		ADDR10893					
28843	1022	10909	D		ADDR10894					
28843	1023	10910	D		ADDR10895					
28843	1024	10911	D		ADDR10896					
28843	1025	10912	D		ADDR10897					
28843	1026	10913	D		ADDR10898					
28843	1027	10914	D		ADDR10899					
28843	1028	124	D		ADDR109					
28843	1029	1105	D		ADDR1090					
28843	1030	10915	D		ADDR10900					
28843	1031	10916	D		ADDR10901					
28843	1032	10917	D		ADDR10902					
28843	1033	10918	D		ADDR10903					
28843	1034	10919	D		ADDR10904					
28843	1035	10920	D		ADDR10905					
28843	1036	10921	D		ADDR10906					
28843	1037	10922	D		ADDR10907					
28843	1038	10923	D		ADDR10908					
28843	1039	10924	D		ADDR10909					
28843	1040	1106	D		ADDR1091					
28843	1041	10925	D		ADDR10910					
28843	1042	10926	D		ADDR10911					
28843	1043	10927	D		ADDR10912					
28843	1044	10928	D		ADDR10913					
28843	1045	10929	D		ADDR10914					
28843	1046	10930	D		ADDR10915					
28843	1047	10931	D		ADDR10916					
28843	1048	10932	D		ADDR10917					
28843	1049	10933	D		ADDR10918					
28843	1050	10934	D		ADDR10919					
28843	1051	1107	D		ADDR1092					
28843	1052	10935	D		ADDR10920					
28843	1053	10936	D		ADDR10921					
28843	1054	10937	D		ADDR10922					
28843	1055	10938	D		ADDR10923					
28843	1056	10939	D		ADDR10924					
28843	1057	10940	D		ADDR10925					
28843	1058	10941	D		ADDR10926					
28843	1059	10942	D		ADDR10927					
28843	1060	10943	D		ADDR10928					
28843	1061	10944	D		ADDR10929					
28843	1062	1108	D		ADDR1093					
28843	1063	10945	D		ADDR10930					
28843	1064	10946	D		ADDR10931					
28843	1065	10947	D		ADDR10932					
28843	1066	10948	D		ADDR10933					
28843	1067	10949	D		ADDR10934					
28843	1068	10950	D		ADDR10935					
28843	1069	10951	D		ADDR10936					
28843	1070	10952	D		ADDR10937					
28843	1071	10953	D		ADDR10938					
28843	1072	10954	D		ADDR10939					
28843	1073	1109	D		ADDR1094					
28843	1074	10955	D		ADDR10940					
28843	1075	10956	D		ADDR10941					
28843	1076	10957	D		ADDR10942					
28843	1077	10958	D		ADDR10943					
28843	1078	10959	D		ADDR10944					
28843	1079	10960	D		ADDR10945					
28843	1080	10961	D		ADDR10946					
28843	1081	10962	D		ADDR10947					
28843	1082	10963	D		ADDR10948					
28843	1083	10964	D		ADDR10949					
28843	1084	1110	D		ADDR1095					
28843	1085	10965	D		ADDR10950					
28843	1086	10966	D		ADDR10951					
28843	1087	10967	D		ADDR10952					
28843	1088	10968	D		ADDR10953					
28843	1089	10969	D		ADDR10954					
28843	1090	10970	D		ADDR10955					
28843	1091	10971	D		ADDR10956					
28843	1092	10972	D		ADDR10957					
28843	1093	10973	D		ADDR10958					
28843	1094	10974	D		ADDR10959					
28843	1095	1111	D		ADDR1096					
28843	1096	10975	D		ADDR10960					
28843	1097	10976	D		ADDR10961					
28843	1098	10977	D		ADDR10962					
28843	1099	10978	D		ADDR10963					
28843	1100	10979	D		ADDR10964					
28843	1101	10980	D		ADDR10965					
28843	1102	10981	D		ADDR10966					
28843	1103	10982	D		ADDR10967					
28843	1104	10983	D		ADDR10968					
28843	1105	10984	D		ADDR10969					
28843	1106	1112	D		ADDR1097					
28843	1107	10985	D		ADDR10970					
28843	1108	10986	D		ADDR10971					
28843	1109	10987	D		ADDR10972					
28843	1110	10988	D		ADDR10973					
28843	1111	10989	D		ADDR10974					
28843	1112	10990	D		ADDR10975					
28843	1113	10991	D		ADDR10976					
28843	1114	10992	D		ADDR10977					
28843	1115	10993	D		ADDR10978					
28843	1116	10994	D		ADDR10979					
28843	1117	1113	D		ADDR1098					
28843	1118	10995	D		ADDR10980					
28843	1119	10996	D		ADDR10981					
28843	1120	10997	D		ADDR10982					
28843	1121	10998	D		ADDR10983					
28843	1122	10999	D		ADDR10984					
28843	1123	11000	D		ADDR10985					
28843	1124	11001	D		ADDR10986					
28843	1125	11002	D		ADDR10987					
28843	1126	11003	D		ADDR10988					
28843	1127	11004	D		ADDR10989					
28843	1128	1114	D		ADDR1099					
28843	1129	11005	D		ADDR10990					
28843	1130	11006	D		ADDR10991					
28843	1131	11007	D		ADDR10992					
28843	1132	11008	D		ADDR10993					
28843	1133	11009	D		ADDR10994					
28843	1134	11010	D		ADDR10995					
28843	1135	11011	D		ADDR10996					
28843	1136	11012	D		ADDR10997					
28843	1137	11013	D		ADDR10998					
28843	1138	11014	D		ADDR10999					
28843	1139	26	D		ADDR11					
28843	1140	125	D		ADDR110					
28843	1141	1115	D		ADDR1100					
28843	1142	11015	D		ADDR11000					
28843	1143	11016	D		ADDR11001					
28843	1144	11017	D		ADDR11002					
28843	1145	11018	D		ADDR11003					
28843	1146	11019	D		ADDR11004					
28843	1147	11020	D		ADDR11005					
28843	1148	11021	D		ADDR11006					
28843	1149	11022	D		ADDR11007					
28843	1150	11023	D		ADDR11008					
28843	1151	11024	D		ADDR11009					
28843	1152	1116	D		ADDR1101					
28843	1153	11025	D		ADDR11010					
28843	1154	11026	D		ADDR11011					
28843	1155	11027	D		ADDR11012					
28843	1156	11028	D		ADDR11013					
28843	1157	11029	D		ADDR11014					
28843	1158	11030	D		ADDR11015					
28843	1159	11031	D		ADDR11016					
28843	1160	11032	D		ADDR11017					
28843	1161	11033	D		ADDR11018					
28843	1162	11034	D		ADDR11019					
28843	1163	1117	D		ADDR1102					
28843	1164	11035	D		ADDR11020					
28843	1165	11036	D		ADDR11021					
28843	1166	11037	D		ADDR11022					
28843	1167	11038	D		ADDR11023					
28843	1168	11039	D		ADDR11024					
28843	1169	11040	D		ADDR11025					
28843	1170	11041	D		ADDR11026					
28843	1171	11042	D		ADDR11027					
28843	1172	11043	D		ADDR11028					
28843	1173	11044	D		ADDR11029					
28843	1174	1118	D		ADDR1103					
28843	1175	11045	D		ADDR11030					
28843	1176	11046	D		ADDR11031					
28843	1177	11047	D		ADDR11032					
28843	1178	11048	D		ADDR11033					
28843	1179	11049	D		ADDR11034					
28843	1180	11050	D		ADDR11035					
28843	1181	11051	D		ADDR11036					
28843	1182	11052	D		ADDR11037					
28843	1183	11053	D		ADDR11038					
28843	1184	11054	D		ADDR11039					
28843	1185	1119	D		ADDR1104					
28843	1186	11055	D		ADDR11040					
28843	1187	11056	D		ADDR11041					
28843	1188	11057	D		ADDR11042					
28843	1189	11058	D		ADDR11043					
28843	1190	11059	D		ADDR11044					
28843	1191	11060	D		ADDR11045					
28843	1192	11061	D		ADDR11046					
28843	1193	11062	D		ADDR11047					
28843	1194	11063	D		ADDR11048					
28843	1195	11064	D		ADDR11049					
28843	1196	1120	D		ADDR1105					
28843	1197	11065	D		ADDR11050					
28843	1198	11066	D		ADDR11051					
28843	1199	11067	D		ADDR11052					
28843	1200	11068	D		ADDR11053					
28843	1201	11069	D		ADDR11054					
28843	1202	11070	D		ADDR11055					
28843	1203	11071	D		ADDR11056					
28843	1204	11072	D		ADDR11057					
28843	1205	11073	D		ADDR11058					
28843	1206	11074	D		ADDR11059					
28843	1207	1121	D		ADDR1106					
28843	1208	11075	D		ADDR11060					
28843	1209	11076	D		ADDR11061					
28843	1210	11077	D		ADDR11062					
28843	1211	11078	D		ADDR11063					
28843	1212	11079	D		ADDR11064					
28843	1213	11080	D		ADDR11065					
28843	1214	11081	D		ADDR11066					
28843	1215	11082	D		ADDR11067					
28843	1216	11083	D		ADDR11068					
28843	1217	11084	D		ADDR11069					
28843	1218	1122	D		ADDR1107					
28843	1219	11085	D		ADDR11070					
28843	1220	11086	D		ADDR11071					
28843	1221	11087	D		ADDR11072					
28843	1222	11088	D		ADDR11073					
28843	1223	11089	D		ADDR11074					
28843	1224	11090	D		ADDR11075					
28843	1225	11091	D		ADDR11076					
28843	1226	11092	D		ADDR11077					
28843	1227	11093	D		ADDR11078					
28843	1228	11094	D		ADDR11079					
28843	1229	1123	D		ADDR1108					
28843	1230	11095	D		ADDR11080					
28843	1231	11096	D		ADDR11081					
28843	1232	11097	D		ADDR11082					
28843	1233	11098	D		ADDR11083					
28843	1234	11099	D		ADDR11084					
28843	1235	11100	D		ADDR11085					
28843	1236	11101	D		ADDR11086					
28843	1237	11102	D		ADDR11087					
28843	1238	11103	D		ADDR11088					
28843	1239	11104	D		ADDR11089					
28843	1240	1124	D		ADDR1109					
28843	1241	11105	D		ADDR11090					
28843	1242	11106	D		ADDR11091					
28843	1243	11107	D		ADDR11092					
28843	1244	11108	D		ADDR11093					
28843	1245	11109	D		ADDR11094					
28843	1246	11110	D		ADDR11095					
28843	1247	11111	D		ADDR11096					
28843	1248	11112	D		ADDR11097					
28843	1249	11113	D		ADDR11098					
28843	1250	11114	D		ADDR11099					
28843	1251	126	D		ADDR111					
28843	1252	1125	D		ADDR1110					
28843	1253	11115	D		ADDR11100					
28843	1254	11116	D		ADDR11101					
28843	1255	11117	D		ADDR11102					
28843	1256	11118	D		ADDR11103					
28843	1257	11119	D		ADDR11104					
28843	1258	11120	D		ADDR11105					
28843	1259	11121	D		ADDR11106					
28843	1260	11122	D		ADDR11107					
28843	1261	11123	D		ADDR11108					
28843	1262	11124	D		ADDR11109					
28843	1263	1126	D		ADDR1111					
28843	1264	11125	D		ADDR11110					
28843	1265	11126	D		ADDR11111					
28843	1266	11127	D		ADDR11112					
28843	1267	11128	D		ADDR11113					
28843	1268	11129	D		ADDR11114					
28843	1269	11130	D		ADDR11115					
28843	1270	11131	D		ADDR11116					
28843	1271	11132	D		ADDR11117					
28843	1272	11133	D		ADDR11118					
28843	1273	11134	D		ADDR11119					
28843	1274	1127	D		ADDR1112					
28843	1275	11135	D		ADDR11120					
28843	1276	11136	D		ADDR11121					
28843	1277	11137	D		ADDR11122					
28843	1278	11138	D		ADDR11123					
28843	1279	11139	D		ADDR11124					
28843	1280	11140	D		ADDR11125					
28843	1281	11141	D		ADDR11126					
28843	1282	11142	D		ADDR11127					
28843	1283	11143	D		ADDR11128					
